Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
1501,Shiv Nadar University,India,86.1473829201102,27.5,7.6,35.9,24.0,35.5
1501,Shizuoka University,Japan,86.1473829201102,20.4,16.1,18.0,63.1,35.3
1501,Sichuan University of Science and Engineering,China,86.1473829201102,11.9,10.7,23.7,33.6,20.0
1501,Sikkim Manipal University,India,86.1473829201102,20.9,9.2,32.8,17.1,21.7
1501,Silpakorn University,Thailand,86.1473829201102,19.5,14.5,19.7,41.8,31.0
1501,Sivas Cumhuriyet University,Turkey,86.1473829201102,16.8,10.2,28.6,19.0,33.0
1501,Slovak University of Agriculture in Nitra,Slovakia,86.1473829201102,27.0,12.2,29.5,21.6,49.5
1501,Slovak University of Technology in Bratislava,Slovakia,86.1473829201102,27.1,13.2,23.2,41.8,43.5
1501,Sofia University,Bulgaria,86.1473829201102,27.1,12.0,18.1,29.1,36.8
1501,"Soochow University, Taiwan",Taiwan,86.1473829201102,13.6,19.9,20.2,28.1,34.6
1501,Sophia University,Japan,86.1473829201102,21.4,11.1,13.6,33.5,51.2
1501,Southwest Petroleum University,China,86.1473829201102,17.6,14.4,37.3,70.4,20.7
1501,Sri Lanka Institute of Information Technology,Sri Lanka,86.1473829201102,10.2,10.9,16.3,38.4,17.5
1501,Srinakharinwirot University,Thailand,86.1473829201102,20.6,9.9,17.0,20.2,23.4
1501,Sri Ramachandra Institute of Higher Education and Research,India,86.1473829201102,25.2,11.9,13.7,23.2,27.1
1501,State University of Bahia,Brazil,86.1473829201102,18.7,8.5,4.9,16.8,20.8
1501,State University of Malang,Indonesia,86.1473829201102,19.2,11.4,30.1,19.8,34.6
1501,State University of Ponta Grossa,Brazil,86.1473829201102,26.6,11.7,15.9,19.0,26.9
1501,State University of Santa Cruz,Brazil,86.1473829201102,22.8,9.7,15.5,19.6,40.8
1501,Süleyman Demirel University,Turkey,86.1473829201102,26.2,9.9,39.3,20.2,25.3
1501,Széchenyi István University,Hungary,86.1473829201102,18.9,13.1,23.7,27.5,30.8
1501,Tamil Nadu Agricultural University,India,86.1473829201102,35.0,12.0,16.1,27.2,17.1
1501,Tamkang University,Taiwan,86.1473829201102,16.4,11.7,36.7,47.8,44.0
1501,Taras Shevchenko National University of Kyiv,Ukraine,86.1473829201102,24.7,14.2,22.2,25.5,31.7
1501,Tashkent University of Information Technologies,Uzbekistan,86.1473829201102,16.8,9.2,38.7,21.4,21.9
1501,Technical University of Cluj-Napoca,Romania,86.1473829201102,15.4,13.4,39.6,36.9,26.2
1501,Technical University of Liberec,Czechia,86.1473829201102,24.2,19.4,19.6,39.2,46.5
1501,Technical University of Sofia,Bulgaria,86.1473829201102,22.7,11.6,21.3,34.5,24.1
1501,Technological University of Pereira,Colombia,86.1473829201102,15.5,2.8,10.2,18.5,33.3
1501,Teikyo University,Japan,86.1473829201102,17.7,12.3,32.9,38.9,27.2
1501,Telkom University,Indonesia,86.1473829201102,15.2,12.2,36.0,32.0,50.6
1501,Temuco Catholic University,Chile,86.1473829201102,20.8,10.5,13.8,19.5,43.7
1501,Tezpur University,India,86.1473829201102,32.5,14.4,28.4,28.7,18.6
1501,Thiagarajar College of Engineering,India,86.1473829201102,19.8,9.2,29.5,19.6,18.2
1501,Tikrit University,Iraq,86.1473829201102,28.3,8.3,12.0,16.1,22.0
1501,Toho University,Japan,86.1473829201102,23.8,15.1,31.9,57.1,21.2
1501,Tokat Gaziosmanpaşa University,Turkey,86.1473829201102,17.3,9.8,35.6,20.7,33.6
1501,Tokyo City University,Japan,86.1473829201102,16.5,11.7,13.3,46.6,30.3
1501,Tokyo Denki University,Japan,86.1473829201102,14.8,9.1,12.6,50.8,21.7
1501,Tokyo University of Agriculture,Japan,86.1473829201102,17.2,9.7,20.8,33.4,24.4
1501,Tokyo University of Technology,Japan,86.1473829201102,15.7,12.2,9.7,29.3,33.5
1501,Tottori University,Japan,86.1473829201102,28.0,13.5,20.7,54.4,25.4
1501,Toyama Prefectural University,Japan,86.1473829201102,23.8,9.7,8.9,30.7,22.5
1501,Toyo University,Japan,86.1473829201102,14.4,9.1,9.6,31.8,39.9
1501,Trakia University,Bulgaria,86.1473829201102,20.7,9.7,5.4,18.3,27.0
1501,Trakya University,Turkey,86.1473829201102,12.7,9.3,19.3,19.7,30.9
1501,Tribhuvan University,Nepal,86.1473829201102,10.8,8.0,48.6,17.5,46.7
1501,UNIR – International University of La Rioja,Spain,86.1473829201102,12.2,15.2,37.8,19.9,57.5
1501,Universidad Andrés Bello (UNAB),Chile,86.1473829201102,15.3,10.7,34.7,24.6,51.4
1501,Universidad Autónoma Chapingo,Mexico,86.1473829201102,24.1,17.9,6.6,16.3,24.7
1501,Universidad Autónoma de Ciudad Juárez,Mexico,86.1473829201102,16.0,8.0,8.9,17.2,35.8
1501,Universidad Autónoma de Coahuila,Mexico,86.1473829201102,16.5,8.3,12.7,17.6,27.3
1501,Universidad Autónoma del Estado de Hidalgo,Mexico,86.1473829201102,13.7,9.5,10.4,19.4,26.0
1501,Universidad Autónoma del Estado de Mexico (UAEMex),Mexico,86.1473829201102,23.1,9.1,7.7,17.2,26.6
1501,Universidad Autónoma del Estado de Morelos,Mexico,86.1473829201102,15.5,13.0,8.6,26.6,25.8
1501,Universidad Autónoma de Nuevo León (UANL),Mexico,86.1473829201102,13.1,9.4,16.3,21.7,32.1
1501,Universidad Autónoma de Querétaro,Mexico,86.1473829201102,18.5,11.0,16.6,27.8,29.0
1501,Universidad Autónoma de Yucatán,Mexico,86.1473829201102,15.1,10.1,13.8,23.0,33.2
1501,Universidad Católica de la Santísima Concepción,Chile,86.1473829201102,14.0,21.0,27.2,17.1,48.6
1501,Universidad Católica del Maule,Chile,86.1473829201102,13.2,14.9,22.9,16.4,54.8
1501,Universidad Científica del Sur,Peru,86.1473829201102,22.5,8.9,13.2,16.0,44.0
1501,Universidad de las Fuerzas Armadas – ESPE,Ecuador,86.1473829201102,14.2,8.3,9.5,19.1,37.0
1501,Universidad del Valle,Colombia,86.1473829201102,24.0,9.0,12.1,19.8,39.0
1501,Universidad Distrital Francisco José de Caldas,Colombia,86.1473829201102,16.8,9.1,9.1,19.0,28.5
1501,Universidade do Estado de Santa Catarina,Brazil,86.1473829201102,28.3,11.5,16.2,23.1,22.1
1501,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,86.1473829201102,34.0,14.9,24.1,29.5,29.5
1501,Universidade Estadual de Feira de Santana (UEFS),Brazil,86.1473829201102,21.2,9.3,13.7,17.7,26.8
1501,Universidade Estadual de Maringá,Brazil,86.1473829201102,31.6,14.0,19.3,26.2,22.6
1501,Universidade Estadual do Maranhão,Brazil,86.1473829201102,12.5,9.2,6.1,15.9,22.0
1501,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Brazil,86.1473829201102,30.6,11.7,21.9,21.2,35.3
1501,Universidade Estadual do Oeste do Paraná (Unioeste),Brazil,86.1473829201102,27.9,9.8,8.2,18.1,21.1
1501,Universidade Federal da Bahia,Brazil,86.1473829201102,28.8,12.4,27.1,22.6,29.4
1501,Universidade Federal da Grande Dourados,Brazil,86.1473829201102,26.3,9.8,9.1,19.3,22.9
1501,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),Brazil,86.1473829201102,21.1,12.9,26.2,29.0,28.3
